id,cluster_id,protected_attribute
3251,4,White
3252,4,Non-White
3253,1,White
3254,4,Non-White
3255,6,Non-White
3256,1,White
3257,4,Non-White
3258,2,Non-White
3259,2,Non-White
3260,1,White
3261,1,White
3262,1,Non-White
3263,1,Non-White
3264,4,Non-White
3265,1,Non-White
3266,1,White
3267,1,Non-White
3268,4,White
3269,2,Non-White
3270,4,White
3271,2,Non-White
3272,1,Non-White
3273,6,Non-White
3274,1,Non-White
3275,1,Non-White
3276,1,Non-White
3277,1,Non-White
3278,4,Non-White
3279,4,Non-White
3280,6,Non-White
3281,1,White
3282,1,Non-White
3283,2,Non-White
3284,1,White
3285,4,Non-White
3286,1,Non-White
3287,1,Non-White
3288,1,White
3289,4,White
3290,1,Non-White
3291,1,Non-White
3292,6,White
3293,2,Non-White
3294,1,Non-White
3295,6,Non-White
3296,1,Non-White
3297,1,White
3298,4,Non-White
3299,1,Non-White
3300,4,White
3301,1,White
3302,6,Non-White
3303,1,White
3304,1,Non-White
3305,1,Non-White
3306,2,Non-White
3307,2,Non-White
3308,1,Non-White
3309,1,Non-White
3310,1,Non-White
3311,4,White
3312,4,White
3313,6,White
3314,1,White
3315,1,White
3316,6,Non-White
3317,4,Non-White
3318,6,Non-White
3319,2,White
3320,1,White
3321,1,White
3322,2,Non-White
3323,6,Non-White
3324,1,Non-White
3325,1,White
3326,6,Non-White
3327,4,White
3328,2,White
3329,2,White
3330,1,Non-White
3331,4,Non-White
3332,1,Non-White
3333,1,Non-White
3334,1,Non-White
3335,2,White
3336,2,Non-White
3337,1,Non-White
3338,4,Non-White
3339,1,Non-White
3340,4,White
3341,2,Non-White
3342,1,White
3343,2,Non-White
3344,6,Non-White
3345,2,Non-White
3346,1,White
3347,6,White
3348,2,Non-White
3349,2,White
3350,2,Non-White
3351,2,Non-White
3352,4,Non-White
3353,1,Non-White
3354,4,White
3355,1,Non-White
3356,1,White
3357,1,Non-White
3358,4,White
3359,4,Non-White
3360,2,White
3361,4,Non-White
3362,1,Non-White
3363,4,White
3364,4,Non-White
3365,1,White
3366,1,White
3367,2,Non-White
3368,1,White
3369,1,White
3370,4,White
3371,4,Non-White
3372,1,White
3373,1,White
3374,1,White
3375,1,Non-White
3376,1,White
3377,4,White
3378,4,White
3379,4,Non-White
3380,1,White
3381,4,Non-White
3382,4,Non-White
3383,2,White
3384,4,Non-White
3385,6,White
3386,1,Non-White
3387,4,White
3388,4,White
3389,2,Non-White
3390,1,Non-White
3391,4,Non-White
3392,1,Non-White
3393,1,White
3394,4,Non-White
3395,2,Non-White
3396,2,Non-White
3397,1,White
3398,1,Non-White
3399,4,White
3400,1,White
3401,4,Non-White
3402,1,White
3403,1,Non-White
3404,1,Non-White
3405,2,Non-White
3406,1,Non-White
3407,1,Non-White
3408,6,Non-White
3409,4,Non-White
3410,1,Non-White
3411,4,Non-White
3412,6,White
3413,1,Non-White
3414,6,Non-White
3415,1,Non-White
3416,1,White
3417,2,Non-White
3418,1,Non-White
3419,1,Non-White
3420,1,White
3421,4,White
3422,4,Non-White
3423,1,White
3424,2,White
3425,6,White
3426,1,Non-White
3427,1,Non-White
3428,4,Non-White
3429,1,Non-White
3430,1,Non-White
3431,1,Non-White
3432,4,Non-White
3433,2,White
3434,1,White
3435,1,White
3436,1,White
3437,1,White
3438,1,White
3439,6,White
3440,4,White
3441,1,White
3442,6,Non-White
3443,4,Non-White
3444,4,White
3445,1,Non-White
3446,4,Non-White
3447,1,White
3448,4,White
3449,4,Non-White
3450,6,White
3451,1,Non-White
3452,1,Non-White
3453,6,White
3454,4,White
3455,1,Non-White
3456,4,Non-White
3457,4,Non-White
3458,1,Non-White
3459,4,White
3460,4,Non-White
3461,1,Non-White
3462,1,Non-White
3463,1,Non-White
3464,2,Non-White
3465,4,White
3466,2,Non-White
3467,1,White
3468,4,Non-White
3469,1,Non-White
3470,2,White
3471,2,Non-White
3472,4,Non-White
3473,1,Non-White
3474,2,Non-White
3475,1,Non-White
3476,4,Non-White
3477,1,Non-White
3478,6,Non-White
3479,1,White
3480,4,White
3481,2,White
3482,4,Non-White
3483,2,Non-White
3484,4,Non-White
3485,2,Non-White
3486,4,Non-White
3487,4,Non-White
3488,4,White
3489,1,White
3490,6,Non-White
3491,1,White
3492,1,White
3493,1,Non-White
3494,1,Non-White
3495,6,White
3496,6,Non-White
3497,1,White
3498,4,Non-White
3499,1,Non-White
3500,4,Non-White
3501,4,Non-White
3502,1,Non-White
3503,1,White
3504,5,Non-White
3505,1,White
3506,4,White
3507,4,White
3508,2,White
3509,2,Non-White
3510,1,White
3511,6,Non-White
3512,1,White
3513,4,White
3514,4,Non-White
3515,1,Non-White
3516,1,Non-White
3517,4,White
3518,4,White
3519,1,White
3520,4,Non-White
3521,4,Non-White
3522,4,White
3523,4,White
3524,1,White
3525,4,Non-White
3526,2,Non-White
3527,1,White
3528,1,Non-White
3529,4,White
3530,2,Non-White
3531,6,Non-White
3532,4,White
3533,1,Non-White
3534,1,Non-White
3535,1,Non-White
3536,2,Non-White
3537,4,White
3538,3,Non-White
3539,4,Non-White
3540,2,Non-White
3541,2,Non-White
3542,1,Non-White
3543,4,Non-White
3544,1,Non-White
3545,6,Non-White
3546,4,Non-White
3547,4,White
3548,4,Non-White
3549,6,Non-White
3550,2,Non-White
3551,1,White
3552,1,Non-White
3553,2,Non-White
3554,1,White
3555,1,White
3556,4,Non-White
3557,4,Non-White
3558,1,Non-White
3559,4,White
3560,1,Non-White
3561,1,White
3562,4,Non-White
3563,2,Non-White
3564,4,Non-White
3565,2,Non-White
3566,1,Non-White
3567,1,Non-White
3568,6,Non-White
3569,2,Non-White
3570,4,White
3571,1,White
3572,2,Non-White
3573,1,Non-White
3574,4,Non-White
3575,4,Non-White
3576,4,White
3577,1,Non-White
3578,1,White
3579,6,Non-White
3580,1,White
3581,6,Non-White
3582,1,Non-White
3583,2,Non-White
3584,6,Non-White
3585,4,Non-White
3586,2,Non-White
3587,4,Non-White
3588,4,White
3589,1,White
3590,2,Non-White
3591,2,White
3592,4,White
3593,1,Non-White
3594,4,Non-White
3595,4,Non-White
3596,1,White
3597,1,Non-White
3598,1,Non-White
3599,6,Non-White
3600,3,Non-White
3601,4,White
3602,1,Non-White
3603,1,White
3604,1,Non-White
3605,1,Non-White
3606,1,Non-White
3607,4,Non-White
3608,2,Non-White
3609,1,White
3610,4,Non-White
3611,4,Non-White
3612,1,Non-White
3613,2,Non-White
3614,2,Non-White
3615,2,Non-White
3616,2,White
3617,6,Non-White
3618,2,Non-White
3619,2,Non-White
3620,1,Non-White
3621,4,Non-White
3622,4,White
3623,4,Non-White
3624,2,White
3625,6,Non-White
3626,1,Non-White
3627,2,Non-White
3628,4,Non-White
3629,2,Non-White
3630,1,White
3631,1,Non-White
3632,4,Non-White
3633,1,White
3634,2,White
3635,1,Non-White
3636,1,Non-White
3637,1,Non-White
3638,1,Non-White
3639,1,White
3640,2,Non-White
3641,2,Non-White
3642,1,White
3643,1,Non-White
3644,2,Non-White
3645,4,White
3646,4,Non-White
3647,2,White
3648,1,White
3649,1,Non-White
3650,4,Non-White
3651,6,White
3652,1,Non-White
3653,2,Non-White
3654,4,Non-White
3655,2,White
3656,4,White
3657,2,Non-White
3658,1,White
3659,2,Non-White
3660,1,Non-White
3661,2,Non-White
3662,2,Non-White
3663,4,White
3664,4,White
3665,2,White
3666,1,Non-White
3667,4,Non-White
3668,4,Non-White
3669,4,Non-White
3670,4,Non-White
3671,1,Non-White
3672,1,Non-White
3673,1,White
3674,1,Non-White
3675,4,White
3676,4,White
3677,1,Non-White
3678,4,Non-White
3679,1,White
3680,4,Non-White
3681,2,Non-White
3682,1,White
3683,1,Non-White
3684,1,Non-White
3685,2,Non-White
3686,4,Non-White
3687,1,Non-White
3688,2,Non-White
3689,2,White
3690,7,Non-White
3691,2,Non-White
3692,1,White
3693,1,Non-White
3694,1,Non-White
3695,1,White
3696,1,White
3697,1,Non-White
3698,1,White
3699,2,Non-White
3700,1,White
3701,3,Non-White
3702,2,Non-White
3703,4,Non-White
3704,1,Non-White
3705,4,Non-White
3706,2,Non-White
3707,1,Non-White
3708,2,Non-White
3709,1,Non-White
3710,1,White
3711,1,Non-White
3712,6,Non-White
3713,2,Non-White
3714,1,Non-White
3715,1,Non-White
3716,1,Non-White
3717,1,Non-White
3718,4,Non-White
3719,4,Non-White
3720,4,Non-White
3721,4,Non-White
3722,1,Non-White
3723,1,White
3724,4,Non-White
3725,1,White
3726,4,Non-White
3727,1,Non-White
3728,4,Non-White
3729,1,White
3730,4,Non-White
3731,1,White
3732,4,Non-White
3733,1,Non-White
3734,1,Non-White
3735,1,White
3736,1,Non-White
3737,2,White
3738,1,White
3739,4,Non-White
3740,1,Non-White
3741,4,Non-White
3742,4,White
3743,6,Non-White
3744,2,Non-White
3745,1,Non-White
3746,2,Non-White
3747,2,Non-White
3748,4,White
3749,1,Non-White
3750,2,White
3751,6,Non-White
3752,1,White
3753,4,Non-White
3754,6,Non-White
3755,1,Non-White
3756,4,White
3757,1,Non-White
3758,4,Non-White
3759,4,Non-White
3760,4,Non-White
3761,1,Non-White
3762,1,White
3763,1,Non-White
3764,4,White
3765,4,Non-White
3766,6,Non-White
3767,4,Non-White
3768,2,Non-White
3769,4,Non-White
3770,4,Non-White
3771,1,Non-White
3772,1,Non-White
3773,2,Non-White
3774,4,Non-White
3775,2,Non-White
3776,1,Non-White
3777,4,Non-White
3778,6,Non-White
3779,1,White
3780,2,Non-White
3781,1,White
3782,2,White
3783,1,Non-White
3784,1,Non-White
3785,1,White
3786,1,White
3787,4,White
3788,4,Non-White
3789,2,Non-White
3790,1,White
3791,2,White
3792,1,Non-White
3793,1,White
3794,1,White
3795,4,White
3796,4,White
3797,1,Non-White
3798,4,Non-White
3799,6,Non-White
3800,1,Non-White
3801,1,White
3802,4,White
3803,2,Non-White
3804,4,Non-White
3805,6,Non-White
3806,1,White
3807,2,Non-White
3808,1,Non-White
3809,4,White
3810,2,White
3811,2,Non-White
3812,4,White
3813,1,Non-White
3814,4,Non-White
3815,2,White
3816,1,Non-White
3817,4,White
3818,4,Non-White
3819,1,Non-White
3820,2,Non-White
3821,2,White
3822,1,Non-White
3823,1,Non-White
3824,4,Non-White
3825,1,Non-White
3826,1,White
3827,2,Non-White
3828,6,White
3829,1,White
3830,1,Non-White
3831,6,Non-White
3832,2,Non-White
3833,4,Non-White
3834,1,White
3835,1,White
3836,1,White
3837,1,Non-White
3838,1,Non-White
3839,1,White
3840,1,White
3841,2,Non-White
3842,2,Non-White
3843,4,White
3844,4,Non-White
3845,4,White
3846,2,Non-White
3847,4,White
3848,1,White
3849,2,Non-White
3850,6,Non-White
3851,1,White
3852,6,Non-White
3853,6,Non-White
3854,4,Non-White
3855,1,Non-White
3856,2,Non-White
3857,4,Non-White
3858,6,White
3859,1,White
3860,4,Non-White
3861,1,White
3862,4,Non-White
3863,4,White
3864,6,White
3865,1,Non-White
3866,2,Non-White
3867,1,Non-White
3868,6,White
3869,1,Non-White
3870,4,Non-White
3871,2,White
3872,1,White
3873,4,White
3874,1,White
3875,1,White
3876,1,Non-White
3877,2,Non-White
3878,4,Non-White
3879,1,White
3880,6,Non-White
3881,1,White
3882,2,Non-White
3883,1,Non-White
3884,4,Non-White
3885,1,White
3886,1,White
3887,2,White
3888,1,White
3889,4,White
3890,6,White
3891,4,Non-White
3892,6,Non-White
3893,6,Non-White
3894,1,Non-White
3895,1,White
3896,1,Non-White
3897,4,Non-White
3898,1,Non-White
3899,4,White
3900,2,Non-White
3901,1,Non-White
3902,1,Non-White
3903,4,Non-White
3904,1,Non-White
3905,1,Non-White
3906,4,White
3907,1,Non-White
3908,4,Non-White
3909,4,Non-White
3910,2,Non-White
3911,6,Non-White
3912,4,Non-White
3913,4,White
3914,4,White
3915,4,Non-White
3916,1,Non-White
3917,1,Non-White
3918,6,Non-White
3919,1,White
3920,2,Non-White
3921,2,Non-White
3922,4,Non-White
3923,1,Non-White
3924,2,White
3925,4,White
3926,1,Non-White
3927,1,White
3928,2,Non-White
3929,4,Non-White
3930,1,White
3931,2,Non-White
3932,6,Non-White
3933,1,Non-White
3934,4,Non-White
3935,1,Non-White
3936,4,White
3937,4,White
3938,2,Non-White
3939,2,White
3940,4,White
3941,1,Non-White
3942,4,White
3943,1,White
3944,1,White
3945,1,Non-White
3946,1,Non-White
3947,1,White
3948,2,Non-White
3949,4,Non-White
3950,2,White
3951,2,Non-White
3952,1,White
3953,2,White
3954,1,Non-White
3955,1,Non-White
3956,2,Non-White
3957,1,Non-White
3958,1,Non-White
3959,1,Non-White
3960,1,Non-White
3961,5,Non-White
3962,6,Non-White
3963,4,White
3964,2,Non-White
3965,4,White
3966,6,Non-White
3967,6,Non-White
3968,4,Non-White
3969,1,White
3970,1,Non-White
3971,1,White
3972,4,White
3973,6,Non-White
3974,4,Non-White
3975,4,White
3976,1,Non-White
3977,1,White
3978,1,White
3979,1,Non-White
3980,2,Non-White
3981,2,Non-White
3982,1,White
3983,1,White
3984,4,Non-White
3985,1,White
3986,1,Non-White
3987,4,Non-White
3988,5,Non-White
3989,1,Non-White
3990,4,Non-White
3991,4,White
3992,4,White
3993,1,White
3994,2,White
3995,1,Non-White
3996,4,Non-White
3997,4,Non-White
3998,6,White
3999,4,White
4000,4,White
4001,1,White
4002,1,White
4003,4,Non-White
4004,4,White
4005,2,Non-White
4006,1,White
4007,1,Non-White
4008,6,White
4009,1,Non-White
4010,1,Non-White
4011,1,Non-White
4012,1,White
4013,6,Non-White
4014,1,Non-White
4015,1,Non-White
4016,2,Non-White
4017,1,Non-White
4018,1,Non-White
4019,1,Non-White
4020,1,Non-White
